doublet_scores,predicted_doublets
0.06839309428950864,False
0.12230919765166341,False
0.17435897435897432,False
0.05141242937853108,False
0.018188567186340016,False
0.06361323155216285,False
0.02384801940177849,False
0.02263701350277998,False
0.09766277128547578,False
0.05022321428571429,False
0.06361323155216285,False
0.0901898734177215,False
0.37684729064039424,True
0.04574468085106383,False
0.05388180764774043,False
0.03451492537313433,False
0.10600706713780918,False
0.04574468085106383,False
0.08345864661654137,False
0.0901898734177215,False
0.02033768227168074,False
0.03290676416819013,False
0.02446982055464926,False
0.06839309428950864,False
0.08562691131498473,False
0.07736389684813755,False
0.157210401891253,False
0.09766277128547578,False
0.06839309428950864,False
0.13811563169164884,False
0.08136094674556214,False
0.04468980021030494,False
0.08136094674556214,False
0.16832917705735656,False
0.10311958405545925,False
0.029155787641427327,False
0.11877394636015326,False
0.18749999999999997,False
0.02263701350277998,False
0.16262135922330093,False
0.06361323155216285,False
0.05388180764774043,False
0.04265159301130524,False
0.18073878627968334,False
0.10600706713780918,False
0.02574750830564784,False
0.16832917705735656,False
0.029876977152899824,False
0.027754056362083685,False
0.06675392670157068,False
0.041666666666666664,False
0.08786936236391911,False
0.02707275803722504,False
0.028448275862068963,False
0.008871989860583017,False
0.4281767955801101,True
0.05022321428571429,False
0.019245283018867926,False
0.01208053691275168,False
0.020897832817337463,False
0.08136094674556214,False
0.22843450479233227,False
0.015215852795470629,False
0.06064356435643564,False
0.04906284454244764,False
0.01716581446311176,False
0.04906284454244764,False
0.06361323155216285,False
0.11877394636015326,False
0.4588235294117643,True
0.029155787641427327,False
0.03290676416819013,False
0.015691868758915834,False
0.011243386243386244,False
0.15207373271889404,False
0.07545839210155149,False
0.04682454251883746,False
0.029876977152899824,False
0.01338366506520247,False
0.01250845165652468,False
0.13811563169164884,False
0.062107904642409034,False
0.015215852795470629,False
0.08786936236391911,False
0.014747191011235955,False
0.029876977152899824,False
0.036190476190476197,False
0.07933042212518197,False
0.12600000000000003,False
0.06064356435643564,False
0.0187125748502994,False
0.029155787641427327,False
0.04574468085106383,False
0.027754056362083685,False
0.09508196721311474,False
0.07736389684813755,False
0.04265159301130524,False
0.01338366506520247,False
0.08136094674556214,False
0.014285714285714285,False
0.04682454251883746,False
0.09259259259259257,False
0.08786936236391911,False
0.02384801940177849,False
0.059218559218559216,False
0.018188567186340016,False
0.20231213872832368,False
0.11213235294117646,False
0.07545839210155149,False
0.07545839210155149,False
0.018188567186340016,False
0.01208053691275168,False
0.13389121338912136,False
0.07008086253369272,False
0.0901898734177215,False
0.12985685071574643,False
0.014285714285714285,False
0.06361323155216285,False
0.4588235294117643,True
0.07008086253369272,False
0.07545839210155149,False
0.04265159301130524,False
0.12985685071574643,False
0.19467787114845936,False
0.012942779291553136,False
0.07008086253369272,False
0.11213235294117646,False
0.09766277128547578,False
0.10311958405545925,False
0.10034013605442176,False
0.037054860442733394,False
0.10900900900900899,False
0.059218559218559216,False
0.0901898734177215,False
0.03136200716845878,False
0.10600706713780918,False
0.09766277128547578,False
0.05388180764774043,False
0.21913580246913578,False
0.06361323155216285,False
0.057831325301204814,False
0.014285714285714285,False
0.015691868758915834,False
0.06361323155216285,False
0.07736389684813755,False
0.07933042212518197,False
0.03136200716845878,False
0.02323717948717948,False
0.06361323155216285,False
0.14254385964912283,False
0.16262135922330093,False
0.12230919765166341,False
0.16262135922330093,False
0.0407035175879397,False
0.052631578947368425,False
0.015215852795470629,False
0.07181942544459645,False
0.02707275803722504,False
0.015215852795470629,False
0.04574468085106383,False
0.016175413371675055,False
0.030612244897959183,False
0.09766277128547578,False
0.06516129032258065,False
0.005664877757901014,False
0.057831325301204814,False
0.06675392670157068,False
0.03883972468043264,False
0.10034013605442176,False
0.01250845165652468,False
0.018188567186340016,False
0.07181942544459645,False
0.07181942544459645,False
0.041666666666666664,False
0.09508196721311474,False
0.02510288065843621,False
0.02707275803722504,False
0.09508196721311474,False
0.03451492537313433,False
0.015691868758915834,False
0.14254385964912283,False
0.12600000000000003,False
0.03370267774699908,False
0.05516431924882628,False
0.06516129032258065,False
0.062107904642409034,False
0.08562691131498473,False
0.01208053691275168,False
0.07736389684813755,False
0.04906284454244764,False
0.02384801940177849,False
0.0353440150801131,False
0.011243386243386244,False
0.37684729064039424,True
0.02384801940177849,False
0.015691868758915834,False
0.08786936236391911,False
0.07736389684813755,False
0.13389121338912136,False
0.03212669683257919,False
0.062107904642409034,False
0.07933042212518197,False
0.13811563169164884,False
0.05516431924882628,False
0.036190476190476197,False
0.11213235294117646,False
0.13389121338912136,False
0.041666666666666664,False
0.017673048600883652,False
0.06839309428950864,False
0.08786936236391911,False
0.08136094674556214,False
0.10034013605442176,False
0.01716581446311176,False
0.14254385964912283,False
0.020897832817337463,False
0.14254385964912283,False
0.037054860442733394,False
0.10311958405545925,False
0.07545839210155149,False
0.04365904365904366,False
0.12230919765166341,False
0.0407035175879397,False
0.01716581446311176,False
0.04265159301130524,False
0.11538461538461538,False
0.016666666666666666,False
0.028448275862068963,False
0.029876977152899824,False
0.08786936236391911,False
0.07008086253369272,False
0.07361111111111113,False
0.009640102827763496,False
0.08136094674556214,False
0.03883972468043264,False
0.10900900900900899,False
0.0901898734177215,False
0.04468980021030494,False
0.027754056362083685,False
0.010430247718383313,False
0.062107904642409034,False
0.01250845165652468,False
0.00634441087613293,False
0.022047244094488192,False
0.04574468085106383,False
0.06516129032258065,False
0.0353440150801131,False
0.16832917705735656,False
0.04265159301130524,False
0.11213235294117646,False
0.03451492537313433,False
0.018188567186340016,False
0.06675392670157068,False
0.03212669683257919,False
0.07736389684813755,False
0.05516431924882628,False
0.13811563169164884,False
0.006002400960384153,False
0.07545839210155149,False
0.07008086253369272,False
0.06675392670157068,False
0.13811563169164884,False
0.06516129032258065,False
0.01208053691275168,False
0.30161943319838064,False
0.18073878627968334,False
0.6999999999999994,True
0.09259259259259257,False
0.14254385964912283,False
0.02574750830564784,False
0.05516431924882628,False
0.057831325301204814,False
0.08345864661654137,False
0.029155787641427327,False
0.15207373271889404,False
0.07181942544459645,False
0.03451492537313433,False
0.015215852795470629,False
0.07736389684813755,False
0.11877394636015326,False
0.02263701350277998,False
0.06516129032258065,False
0.04906284454244764,False
0.08562691131498473,False
0.17435897435897432,False
0.12230919765166341,False
0.06516129032258065,False
0.14719101123595507,False
0.07361111111111113,False
0.06064356435643564,False
0.07736389684813755,False
0.056480380499405465,False
0.016666666666666666,False
0.08562691131498473,False
0.08345864661654137,False
0.06064356435643564,False
0.11877394636015326,False
0.057831325301204814,False
0.052631578947368425,False
0.10311958405545925,False
0.0407035175879397,False
0.04906284454244764,False
0.07545839210155149,False
0.062107904642409034,False
0.03370267774699908,False
0.04265159301130524,False
0.08562691131498473,False
0.037937743190661476,False
0.029876977152899824,False
0.13811563169164884,False
0.059218559218559216,False
0.10600706713780918,False
0.10034013605442176,False
0.011243386243386244,False
0.06675392670157068,False
0.18749999999999997,False
0.08562691131498473,False
0.09766277128547578,False
0.037054860442733394,False
0.030612244897959183,False
0.037054860442733394,False
0.18749999999999997,False
0.04468980021030494,False
0.04906284454244764,False
0.08786936236391911,False
0.14254385964912283,False
0.12230919765166341,False
0.07545839210155149,False
0.07361111111111113,False
0.11213235294117646,False
0.0187125748502994,False
0.04793028322440088,False
0.03136200716845878,False
0.04793028322440088,False
0.09508196721311474,False
0.018188567186340016,False
0.14254385964912283,False
0.02263701350277998,False
0.13389121338912136,False
0.05388180764774043,False
0.11877394636015326,False
0.06839309428950864,False
0.052631578947368425,False
0.03976143141153081,False
0.020897832817337463,False
0.022047244094488192,False
0.037054860442733394,False
0.02263701350277998,False
0.019786910197869104,False
0.07361111111111113,False
0.05022321428571429,False
0.08136094674556214,False
0.02574750830564784,False
0.01338366506520247,False
0.021467603434816553,False
0.11538461538461538,False
0.08786936236391911,False
0.02263701350277998,False
0.02446982055464926,False
0.08786936236391911,False
0.11538461538461538,False
0.09766277128547578,False
0.052631578947368425,False
0.04682454251883746,False
0.12230919765166341,False
0.057831325301204814,False
0.11213235294117646,False
0.07361111111111113,False
0.31779661016949157,False
0.09508196721311474,False
0.09259259259259257,False
0.03290676416819013,False
0.12600000000000003,False
0.08562691131498473,False
0.157210401891253,False
0.005664877757901014,False
0.08562691131498473,False
0.09259259259259257,False
0.10900900900900899,False
0.06675392670157068,False
0.03136200716845878,False
0.14254385964912283,False
0.10600706713780918,False
0.04682454251883746,False
0.05022321428571429,False
0.24914089347079038,False
0.18073878627968334,False
0.05516431924882628,False
0.03451492537313433,False
0.06675392670157068,False
0.022047244094488192,False
0.12600000000000003,False
0.04574468085106383,False
0.14719101123595507,False
0.13389121338912136,False
0.056480380499405465,False
0.11538461538461538,False
0.029876977152899824,False
0.09508196721311474,False
0.052631578947368425,False
0.08136094674556214,False
0.10311958405545925,False
0.27323420074349447,False
0.157210401891253,False
0.09259259259259257,False
0.03883972468043264,False
0.06675392670157068,False
0.10900900900900899,False
0.12230919765166341,False
0.02574750830564784,False
0.019786910197869104,False
0.10311958405545925,False
0.10600706713780918,False
0.09259259259259257,False
0.11213235294117646,False
0.059218559218559216,False
0.12230919765166341,False
0.06516129032258065,False
0.5337837837837833,True
0.03451492537313433,False
0.09508196721311474,False
0.06064356435643564,False
0.052631578947368425,False
0.18073878627968334,False
0.11877394636015326,False
0.02574750830564784,False
0.14719101123595507,False
0.07008086253369272,False
0.057831325301204814,False
0.016175413371675055,False
0.036190476190476197,False
0.07361111111111113,False
0.02510288065843621,False
0.05141242937853108,False
0.04468980021030494,False
0.24914089347079038,False
0.12985685071574643,False
0.029155787641427327,False
0.13811563169164884,False
0.01208053691275168,False
0.08786936236391911,False
0.35514018691588795,True
0.0407035175879397,False
0.09508196721311474,False
0.06516129032258065,False
0.03976143141153081,False
0.06516129032258065,False
0.11877394636015326,False
0.12600000000000003,False
0.02446982055464926,False
0.09259259259259257,False
0.02384801940177849,False
0.06361323155216285,False
